track,method,n_scenarios,deadline_miss_max,runtime_median_s,controllable_carbon_mean,controllable_carbon_median,controllable_carbon_std,controllable_carbon_worst,controllable_energy_mean,controllable_energy_median,controllable_energy_std,controllable_energy_worst,gross_carbon_mean,gross_carbon_median,gross_carbon_std,gross_carbon_worst,gross_energy_mean,gross_energy_median,gross_energy_std,gross_energy_worst,makespan_mean,makespan_median,makespan_std,makespan_worst
representative,ecc_cee_adapted,12,0.0,8.814288809500113,6.6922938010283275,1.923257011972158,8.764290794111385,26.56863337473274,403.6498491072089,202.98822758236952,423.8677145713367,1058.5231940797496,47.64246028860608,45.2961933835124,15.505990222110366,74.40583240667192,642.6349511296588,461.50880618163956,433.34069739999995,1321.2248972827404,25915.192603142084,25812.713608209655,283.19329402666733,26297.42327941081
representative,eco_pso_joint,12,0.0,5.586778807499854,189.5095821243843,110.00581499013573,176.1512136993159,478.5276723696735,919.441690527926,565.5826967471102,864.0092356285294,2808.7041093229527,230.459748611962,151.65749822168132,180.31571636914552,519.3119237037338,1158.4267925503757,782.250194813349,870.8332917996432,3046.384325173639,26003.92024039956,25880.528707003745,335.3100056083199,26475.09159399552
representative,hcsmo_v6d,12,0.0,9.079284451000149,3.9957357489842753,0.6796048323565422,7.242098729310835,19.369107356294883,345.7874542003026,227.4993678176761,355.6199462630398,887.7497875522293,44.945902236562034,43.66729200181461,14.44328210187357,74.18232558515659,584.7725562227525,471.7926301297599,364.79889725320265,1152.0263760415107,25925.813120118506,25880.38661558795,280.5136886791575,26289.473712015664
representative,jellyfish_rts_adapted,12,0.0,7.011223575000031,13.868134810336537,2.028329889389491,29.519811569577538,103.61853004404102,442.703426670503,333.6821857195166,435.0595864561239,1058.5231940797496,54.818301297914296,45.2961933835124,35.357583020997055,158.43174827290275,681.6885286929529,579.0960414872137,444.99649788022504,1321.2248972827404,25913.30592785266,25813.074822291237,284.0217422934637,26297.42327941081
representative,meo_adapted,12,0.0,7.58782062399996,17.77859225162425,2.028329889389491,42.85632812009907,151.158619586839,456.04983149969695,354.32140332654825,430.8439467785244,1058.5231940797496,58.728758739202,45.296191437173725,48.27933494383198,205.97183781570072,695.0349335221467,593.3044792272244,441.05514419238847,1321.2248972827404,25905.275184796526,25812.713608209655,284.3166178164871,26297.42327941081
representative,nsga_ii,12,0.0,8.75754790950009,10.938885726949522,2.0277603679163096,17.39746984463356,48.20485112160999,431.826240988406,254.5794881929905,425.94856549472826,1058.5231940797496,51.88905221452728,45.29619568289306,23.39297783474938,100.1889266552658,670.8113430108559,491.163184817057,436.55226246047454,1321.2248972827404,25919.723290309896,25839.74452183419,281.8273987335402,26297.42327941081
representative,ppo_joint,12,0.0,90.8170979255002,48.56954094458711,39.28538959303234,43.55198993533543,124.43128994363512,649.63480311619,474.2076021581247,547.3785927147671,1528.198472358412,89.51970743216486,86.29633471429807,49.81919859970572,170.3234946510191,888.6199051386399,726.7434708260172,557.3635852981652,1792.4750608476934,25950.42956296871,25833.792281510454,320.78527055128785,26442.00478017371
representative,tm_moaoa_joint,12,0.0,6.1363768380000465,81.50469538030761,55.83666586290453,109.31841687679714,384.1596570590218,451.8988315613765,357.14834595934,442.11721306542654,1232.4106541818228,122.45486186788537,100.09895573404842,112.6697908547491,424.9439083930821,690.8839335838262,574.8250108582813,451.4371171974339,1496.687242671104,26034.749310499654,25932.358961445978,370.4676678268122,26648.39057355345
