scenario_id,dataset,family,task_count,variant,equal_budget,full_improvement_controllable_carbon_pct,full_improvement_controllable_energy_pct,full_improvement_gross_carbon_pct,full_improvement_gross_energy_pct,full_improvement_makespan_pct
rep_Alibaba2017_trace_dynamic_n030_811,Alibaba2017,trace_dynamic,30,no_critical_tail_v6c,True,-29.633647679650007,-2.353724373382125,-1.5645049511773585,-0.28956937561280366,0.0007291313995592343
rep_Alibaba2017_trace_dynamic_n030_811,Alibaba2017,trace_dynamic,30,no_adaptive_active_pool,True,-27.000167035878103,-3.0172085059137395,-1.4534381059049997,-0.3690969626023917,0.0007291313995592343
rep_Alibaba2017_trace_dynamic_n030_811,Alibaba2017,trace_dynamic,30,no_dvfs,True,-0.40237332229463024,-0.421167181432306,-0.027012831759041032,-0.052686933496849137,0.0001622680167644522
rep_Alibaba2017_trace_dynamic_n030_811,Alibaba2017,trace_dynamic,30,no_carbon_shift,True,0.0,0.0,0.0,0.0,0.0
rep_Alibaba2017_trace_dynamic_n030_811,Alibaba2017,trace_dynamic,30,migration_disabled,True,93.3172658408424,87.752317735596,48.47934885508932,47.357346808038585,-0.0009438879212345198
rep_Alibaba2017_trace_dynamic_n030_811,Alibaba2017,trace_dynamic,30,no_race_to_idle,True,-0.40237332229463024,-0.421167181432306,-0.027012831759041032,-0.052686933496849137,0.0001622680167644522
rep_Alibaba2017_trace_dynamic_n030_811,Alibaba2017,trace_dynamic,30,no_legacy_guard,True,0.0,0.0,0.0,0.0,0.0
rep_Alibaba2017_trace_dynamic_n030_811,Alibaba2017,trace_dynamic,30,constructor_only,False,64.4442864255754,-4.615258214736705,10.884218563626842,-0.5570038617189442,0.0016044791504127133
rep_Alibaba2017_trace_dynamic_n030_811,Alibaba2017,trace_dynamic,30,historical_v3c,False,-29.756450569904462,-2.408218222663338,-1.5695799403069217,-0.2961352701074596,0.0006175734596648705
rep_Alibaba2017_trace_dynamic_n060_823,Alibaba2017,trace_dynamic,60,no_critical_tail_v6c,True,0.0,-0.0003929626558145717,-1.7333760891892108e-14,-5.393828432970457e-05,5.295257624049429e-05
rep_Alibaba2017_trace_dynamic_n060_823,Alibaba2017,trace_dynamic,60,no_adaptive_active_pool,True,0.0,-0.0003929626558145717,-1.7333760891892108e-14,-5.393828432970457e-05,5.295257624049429e-05
rep_Alibaba2017_trace_dynamic_n060_823,Alibaba2017,trace_dynamic,60,no_dvfs,True,0.0,0.10552291660808082,-3.466752178378422e-14,0.014497384687304226,3.137931121254129e-05
rep_Alibaba2017_trace_dynamic_n060_823,Alibaba2017,trace_dynamic,60,no_carbon_shift,True,0.0,0.0,0.0,0.0,0.0
rep_Alibaba2017_trace_dynamic_n060_823,Alibaba2017,trace_dynamic,60,migration_disabled,True,99.83336407314023,94.54587338489357,73.75466222698164,70.40881523109137,-5.0834526113271914e-05
rep_Alibaba2017_trace_dynamic_n060_823,Alibaba2017,trace_dynamic,60,no_race_to_idle,True,0.0,-0.00036768426288151903,-3.466752178378422e-14,-5.046856829098442e-05,3.137931121254129e-05
rep_Alibaba2017_trace_dynamic_n060_823,Alibaba2017,trace_dynamic,60,no_legacy_guard,True,0.0,0.0,0.0,0.0,0.0
rep_Alibaba2017_trace_dynamic_n060_823,Alibaba2017,trace_dynamic,60,constructor_only,False,97.75355375886123,-2.6790185524607373,16.95118982198177,-0.3594177039502195,0.0006333128331094165
rep_Alibaba2017_trace_dynamic_n060_823,Alibaba2017,trace_dynamic,60,historical_v3c,False,0.0,-1.3133602625879166,-3.466752178378422e-14,-0.17825344347199618,3.137931121254129e-05
rep_Alibaba2017_trace_dynamic_n090_827,Alibaba2017,trace_dynamic,90,no_critical_tail_v6c,True,0.0,-0.00990727882770261,3.661118574305283e-14,-0.0014587536073291474,0.0014649738744240116
rep_Alibaba2017_trace_dynamic_n090_827,Alibaba2017,trace_dynamic,90,no_adaptive_active_pool,True,0.0,-0.00990727882770261,3.661118574305283e-14,-0.0014587536073291474,0.0014649738744240116
rep_Alibaba2017_trace_dynamic_n090_827,Alibaba2017,trace_dynamic,90,no_dvfs,True,83.52882001288526,-8.252742197219085,4.014761766744436,-1.135341635281589,0.0008681378477047033
rep_Alibaba2017_trace_dynamic_n090_827,Alibaba2017,trace_dynamic,90,no_carbon_shift,True,0.0,0.0,0.0,0.0,0.0
rep_Alibaba2017_trace_dynamic_n090_827,Alibaba2017,trace_dynamic,90,migration_disabled,True,99.70772474245001,94.37025178173288,73.77886366333152,71.16801872257737,-0.0014064153027523642
rep_Alibaba2017_trace_dynamic_n090_827,Alibaba2017,trace_dynamic,90,no_race_to_idle,True,83.52882001288526,-8.252742197219085,4.014761766744436,-1.135341635281589,0.0008681378477047033
rep_Alibaba2017_trace_dynamic_n090_827,Alibaba2017,trace_dynamic,90,no_legacy_guard,True,0.0,0.0,0.0,0.0,0.0
rep_Alibaba2017_trace_dynamic_n090_827,Alibaba2017,trace_dynamic,90,constructor_only,False,96.72347351438687,-1.4930267622924025,19.580481569061718,-0.21708879972426778,0.5023602614584819
rep_Alibaba2017_trace_dynamic_n090_827,Alibaba2017,trace_dynamic,90,historical_v3c,False,-0.005373238141715936,-0.7190262549707789,-4.431560114374384e-05,-0.10523355941541804,0.0008681378477047033
rep_Google2011v2_flexible_dynamic_n030_811,Google2011v2,flexible_dynamic,30,no_critical_tail_v6c,True,0.0,0.0,0.0,0.0,0.0
rep_Google2011v2_flexible_dynamic_n030_811,Google2011v2,flexible_dynamic,30,no_adaptive_active_pool,True,34.47787599932642,33.37374521749958,12.079570656106833,23.526524153606733,-0.6176663666743708
