track,method,metric,n_scenarios,mean,median,std,best,worst
representative,nsga_ii,scheduler_controllable_energy_wh,12,431.826240988406,254.5794881929905,425.94856549472826,29.71762427861202,1058.5231940797496
representative,nsga_ii,gross_horizon_emissions_g,12,51.88905221452728,45.29619568289306,23.392977834749377,22.187322139836134,100.18892665526579
representative,nsga_ii,gross_horizon_energy_wh,12,670.8113430108559,491.163184817057,436.55226246047454,242.93628022794877,1321.2248972827404
representative,nsga_ii,makespan_s,12,25919.723290309896,25839.74452183419,281.8273987335397,25522.13529691007,26297.42327941081
representative,nsga_ii,deadline_miss_ratio,12,0.0,0.0,0.0,0.0,0.0
representative,nsga_ii,total_tardiness_s,12,0.0,0.0,0.0,0.0,0.0
representative,nsga_ii,migration_volume_gib,12,19.179584564272115,17.94456620270261,10.64084848078275,4.343511738536946,37.915274506250924
representative,nsga_ii,migration_energy_wh,12,1.150775073856327,1.0766739721621568,0.638450908846965,0.2606107043122167,2.2749164703750555
representative,nsga_ii,migration_emissions_g,12,0.12258874871458714,0.10529154893002318,0.08201630267233521,0.03673998922141891,0.32074322366888236
representative,nsga_ii,active_node_count,12,3.75,4.0,2.220769727328383,1.0,9.0
representative,nsga_ii,wall_time_s,12,8.654775061666669,8.75754790950009,3.4507636838867985,4.102995584000155,13.397133132999897
representative,nsga_ii,actual_objective_calls,12,216.0,216.0,51.168171925346506,156.0,276.0
representative,ppo_joint,scheduler_controllable_emissions_g,12,48.56954094458711,39.28538959303235,43.55198993533542,3.4300300291893997,124.43128994363511
representative,ppo_joint,scheduler_controllable_energy_wh,12,649.63480311619,474.2076021581247,547.3785927147671,84.44350252807061,1528.1984723584121
representative,ppo_joint,gross_horizon_emissions_g,12,89.51970743216488,86.29633471429808,49.81919859970572,23.82981096042427,170.3234946510191
representative,ppo_joint,gross_horizon_energy_wh,12,888.6199051386399,726.7434708260171,557.3635852981652,297.66215847740733,1792.4750608476934
representative,ppo_joint,makespan_s,12,25950.42956296871,25833.792281510454,320.7852705512876,25522.068206000957,26442.00478017371
representative,ppo_joint,deadline_miss_ratio,12,0.0,0.0,0.0,0.0,0.0
representative,ppo_joint,total_tardiness_s,12,0.0,0.0,0.0,0.0,0.0
representative,ppo_joint,migration_volume_gib,12,19.866243766526107,15.495100317101857,12.728364201840419,4.518414314161643,43.46824735329875
representative,ppo_joint,migration_energy_wh,12,1.1919746259915664,0.9297060190261115,0.7637018521104253,0.27110485884969854,2.608094841197925
representative,ppo_joint,migration_emissions_g,12,0.14632912565437342,0.1093866712730959,0.10216293862857222,0.040240442810527896,0.35754753583723575
representative,ppo_joint,active_node_count,12,8.5,8.0,2.354878881270658,5.0,14.0
representative,ppo_joint,wall_time_s,12,98.23293027625,90.8170979255002,57.934415175123256,33.27387097099995,171.1823995740001
representative,ppo_joint,actual_objective_calls,12,216.0,216.0,51.168171925346506,156.0,276.0
representative,tm_moaoa_joint,scheduler_controllable_emissions_g,12,81.50469538030761,55.83666586290453,109.31841687679714,0.8186758251648989,384.1596570590218
representative,tm_moaoa_joint,scheduler_controllable_energy_wh,12,451.8988315613765,357.1483459593401,442.11721306542654,33.7885068245204,1232.4106541818228
representative,tm_moaoa_joint,gross_horizon_emissions_g,12,122.45486186788537,100.09895573404842,112.6697908547491,23.817041673219787,424.94390839308204
representative,tm_moaoa_joint,gross_horizon_energy_wh,12,690.8839335838264,574.8250108582813,451.4371171974339,248.74074137567783,1496.687242671104
representative,tm_moaoa_joint,makespan_s,12,26034.74931049965,25932.358961445978,370.46766782681146,25524.080270745675,26648.39057355345
representative,tm_moaoa_joint,deadline_miss_ratio,12,0.0,0.0,0.0,0.0,0.0
representative,tm_moaoa_joint,total_tardiness_s,12,0.0,0.0,0.0,0.0,0.0
representative,tm_moaoa_joint,migration_volume_gib,12,22.28543851879162,16.16491600445206,14.879988810710291,6.070738652692738,50.42437294540908
representative,tm_moaoa_joint,migration_energy_wh,12,1.337126311127497,0.9698949602671239,0.8927993286426174,0.36424431916156425,3.0254623767245445
representative,tm_moaoa_joint,migration_emissions_g,12,0.20030626216986133,0.14048064135731028,0.15381750168239613,0.0682592476301141,0.5001396882457975
