track,method,n_scenarios,deadline_miss_max,runtime_median_s,controllable_carbon_mean,controllable_carbon_median,controllable_carbon_std,controllable_carbon_worst,controllable_energy_mean,controllable_energy_median,controllable_energy_std,controllable_energy_worst,gross_carbon_mean,gross_carbon_median,gross_carbon_std,gross_carbon_worst,gross_energy_mean,gross_energy_median,gross_energy_std,gross_energy_worst,makespan_mean,makespan_median,makespan_std,makespan_worst
sla_stress,ecc_cee_adapted,12,0.0,25.181335735500397,54.814160768306074,42.81182418399913,63.86021468891873,210.3143705746216,551.6776134829042,515.1507326066367,554.1072849807758,1277.79821450504,62.094868669687656,48.49521200302794,70.90767174377194,228.7175375061342,596.5415040377751,549.9483764536744,600.8066973528695,1391.7340650754727,1120.7139864059427,1084.4429040603864,1153.8081943844104,2260.193880609935
sla_stress,eco_pso_joint,12,0.0,17.380977454999993,106.294998550679,103.27413495789622,104.49736711709639,221.6893655881493,643.192142826954,619.7282987231861,636.912915970565,1313.9341693057208,113.57570645206057,108.87555910019051,112.0528958023005,239.7350738631384,688.0560333818247,653.163036940102,683.5069359770974,1425.5959166289315,1159.5414458998614,1126.242937524832,1193.500359992062,2357.106022495951
sla_stress,hcsmo_v6d,12,0.0,50.822328840999944,46.38936030929696,40.7554319131653,46.33529366909248,101.03643685147404,535.4736832701566,503.6805335750348,534.4057255299036,1112.3493525009512,53.670068210678544,46.43856703022806,53.69761842423289,111.14965204453324,580.3375738250274,559.9534066520594,580.1644506220817,1178.514742893968,1111.0869866692472,1074.887347132637,1143.8676297612424,2260.193880609935
sla_stress,jellyfish_rts_adapted,12,0.0,27.87859381999806,54.28220595046173,42.81182418399913,63.48258089976498,210.3143705746216,546.5362343814851,515.1507326066367,548.0631561581366,1277.79821450504,61.56291385184331,48.49521200302794,70.54036055532724,228.7175375061342,591.4001249363558,549.9483764536744,595.0383000822751,1391.7340650754727,1124.6766139757092,1084.4429040603864,1158.1508611672882,2307.745411447133
sla_stress,meo_adapted,12,0.0,18.479513373001282,54.28212497924079,42.81182418399913,63.48254082435725,210.3143705746216,546.5361126619499,515.1507326066367,548.0630398536969,1277.79821450504,61.56283288062237,48.49521200302794,70.54032013138588,228.7175375061342,591.4000032168207,549.9483764536744,595.0381882294542,1391.7340650754727,1124.6766139757092,1084.4429040603864,1158.1508611672882,2307.745411447133
sla_stress,nsga_ii,12,0.0,24.78163322200089,46.60935962063369,42.79331598923825,46.09442450328663,118.27895076125644,535.3186310957058,514.9764069578777,532.9160132185871,1143.7091402974545,53.89006752201528,48.47670380826706,53.7071339970992,136.68211769276908,580.1825216505765,549.7740508049155,579.6631786662687,1257.644990867887,1122.3695759773254,1084.4429040603864,1155.7638075980428,2307.745411447133
sla_stress,ppo_joint,12,0.0,580.5794285724996,106.294998550679,103.27413495789622,104.49736711709639,221.6893655881493,643.192142826954,619.7282987231861,636.912915970565,1313.9341693057208,113.57570645206057,108.87555910019051,112.0528958023005,239.7350738631384,688.0560333818247,653.163036940102,683.5069359770974,1425.5959166289315,1159.5414458998614,1126.242937524832,1193.500359992062,2357.106022495951
sla_stress,tm_moaoa_joint,12,0.0,30.402912985000512,105.69520478149848,103.27413495789622,105.13060549769006,221.6893655881493,641.1926093483353,619.7282987231861,639.0134005340552,1313.9341693057208,112.97591268288005,108.87555910019051,112.68507344087212,239.7350738631384,686.0564999032059,653.163036940102,685.6048458157542,1425.5959166289315,1159.4633927893835,1126.242937524832,1193.5819080134343,2357.106022495951
