sensitivity_family,parameter,parameter_value,parameter_subvalue,track,scenario_id,base_scenario_id,dataset,family,node_count,task_count,scenario_seed,workload_seed,replication_index,replication_rule,budget,actual_objective_calls,wall_time_s,origin,total_facility_energy_wh,total_emissions_g,active_energy_wh,inactive_energy_wh,wake_energy_wh,active_node_count,legacy_finish_bounded_energy_wh,legacy_finish_bounded_emissions_g,finish_bounded_floor_energy_wh,finish_bounded_floor_emissions_g,fixed_horizon_end_s,fixed_horizon_duration_s,infrastructure_floor_energy_wh,infrastructure_floor_emissions_g,gross_horizon_energy_wh,gross_horizon_emissions_g,scheduler_controllable_energy_wh,scheduler_controllable_emissions_g,background_energy_share_pct,background_emissions_share_pct,makespan_s,deadline_miss_ratio,total_tardiness_s,migration_volume_gib,migration_energy_wh,migration_emissions_g
makespan_guard,makespan_guard_pct,2.0,archive_reselection,representative,rep_Google2011v2_trace_dynamic_n060_823,rep_Google2011v2_trace_dynamic_n060_823,Google2011v2,trace_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,0,0.0,v6c_anchor_critical_tail_fast_turbo_4,892.4951216046219,40.53113753403667,634.7883193955255,241.17523402221985,15.70833333333333,2.0,892.4951216046219,40.53113753403667,212.1154640988809,39.87166299207953,350854.97646773304,28654.97646773304,232.0097928004123,43.15491503357963,912.3894503061532,43.8143895755368,680.379657505741,0.6594745419571382,25.428811427243176,98.49484484812868,26197.87535185844,0.0,0.0,13.720580892403982,0.8232348535442389,0.0969241194431033
controllable_energy_guard,controllable_energy_guard_pct,5.0,archive_reselection,representative,rep_Google2011v2_trace_dynamic_n060_823,rep_Google2011v2_trace_dynamic_n060_823,Google2011v2,trace_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,0,0.0,v6c_anchor_critical_tail_fast_turbo_4,892.4951216046219,40.53113753403667,634.7883193955255,241.17523402221985,15.70833333333333,2.0,892.4951216046219,40.53113753403667,212.1154640988809,39.87166299207953,350854.97646773304,28654.97646773304,232.0097928004123,43.15491503357963,912.3894503061532,43.8143895755368,680.379657505741,0.6594745419571382,25.428811427243176,98.49484484812868,26197.87535185844,0.0,0.0,13.720580892403982,0.8232348535442389,0.0969241194431033
controllable_energy_guard,controllable_energy_guard_pct,10.0,archive_reselection,representative,rep_Google2011v2_trace_dynamic_n060_823,rep_Google2011v2_trace_dynamic_n060_823,Google2011v2,trace_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,0,0.0,v6c_anchor_critical_tail_fast_turbo_4,892.4951216046219,40.53113753403667,634.7883193955255,241.17523402221985,15.70833333333333,2.0,892.4951216046219,40.53113753403667,212.1154640988809,39.87166299207953,350854.97646773304,28654.97646773304,232.0097928004123,43.15491503357963,912.3894503061532,43.8143895755368,680.379657505741,0.6594745419571382,25.428811427243176,98.49484484812868,26197.87535185844,0.0,0.0,13.720580892403982,0.8232348535442389,0.0969241194431033
controllable_energy_guard,controllable_energy_guard_pct,15.0,archive_reselection,representative,rep_Google2011v2_trace_dynamic_n060_823,rep_Google2011v2_trace_dynamic_n060_823,Google2011v2,trace_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,0,0.0,v6c_anchor_critical_tail_fast_turbo_4,892.4951216046219,40.53113753403667,634.7883193955255,241.17523402221985,15.70833333333333,2.0,892.4951216046219,40.53113753403667,212.1154640988809,39.87166299207953,350854.97646773304,28654.97646773304,232.0097928004123,43.15491503357963,912.3894503061532,43.8143895755368,680.379657505741,0.6594745419571382,25.428811427243176,98.49484484812868,26197.87535185844,0.0,0.0,13.720580892403982,0.8232348535442389,0.0969241194431033
gross_energy_guard,gross_energy_guard_pct,2.0,archive_reselection,representative,rep_Google2011v2_trace_dynamic_n060_823,rep_Google2011v2_trace_dynamic_n060_823,Google2011v2,trace_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,0,0.0,v6c_anchor_critical_tail_fast_turbo_4,892.4951216046219,40.53113753403667,634.7883193955255,241.17523402221985,15.70833333333333,2.0,892.4951216046219,40.53113753403667,212.1154640988809,39.87166299207953,350854.97646773304,28654.97646773304,232.0097928004123,43.15491503357963,912.3894503061532,43.8143895755368,680.379657505741,0.6594745419571382,25.428811427243176,98.49484484812868,26197.87535185844,0.0,0.0,13.720580892403982,0.8232348535442389,0.0969241194431033
gross_energy_guard,gross_energy_guard_pct,5.0,archive_reselection,representative,rep_Google2011v2_trace_dynamic_n060_823,rep_Google2011v2_trace_dynamic_n060_823,Google2011v2,trace_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,0,0.0,v6c_anchor_critical_tail_fast_turbo_4,892.4951216046219,40.53113753403667,634.7883193955255,241.17523402221985,15.70833333333333,2.0,892.4951216046219,40.53113753403667,212.1154640988809,39.87166299207953,350854.97646773304,28654.97646773304,232.0097928004123,43.15491503357963,912.3894503061532,43.8143895755368,680.379657505741,0.6594745419571382,25.428811427243176,98.49484484812868,26197.87535185844,0.0,0.0,13.720580892403982,0.8232348535442389,0.0969241194431033
gross_energy_guard,gross_energy_guard_pct,8.0,archive_reselection,representative,rep_Google2011v2_trace_dynamic_n060_823,rep_Google2011v2_trace_dynamic_n060_823,Google2011v2,trace_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,0,0.0,v6c_anchor_critical_tail_fast_turbo_4,892.4951216046219,40.53113753403667,634.7883193955255,241.17523402221985,15.70833333333333,2.0,892.4951216046219,40.53113753403667,212.1154640988809,39.87166299207953,350854.97646773304,28654.97646773304,232.0097928004123,43.15491503357963,912.3894503061532,43.8143895755368,680.379657505741,0.6594745419571382,25.428811427243176,98.49484484812868,26197.87535185844,0.0,0.0,13.720580892403982,0.8232348535442389,0.0969241194431033
legacy_guard,legacy_guard_pct,2.0,archive_reselection,representative,rep_Google2011v2_trace_dynamic_n060_823,rep_Google2011v2_trace_dynamic_n060_823,Google2011v2,trace_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,0,0.0,v6c_anchor_critical_tail_fast_turbo_4,892.4951216046219,40.53113753403667,634.7883193955255,241.17523402221985,15.70833333333333,2.0,892.4951216046219,40.53113753403667,212.1154640988809,39.87166299207953,350854.97646773304,28654.97646773304,232.0097928004123,43.15491503357963,912.3894503061532,43.8143895755368,680.379657505741,0.6594745419571382,25.428811427243176,98.49484484812868,26197.87535185844,0.0,0.0,13.720580892403982,0.8232348535442389,0.0969241194431033
legacy_guard,legacy_guard_pct,5.0,archive_reselection,representative,rep_Google2011v2_trace_dynamic_n060_823,rep_Google2011v2_trace_dynamic_n060_823,Google2011v2,trace_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,0,0.0,v6c_anchor_critical_tail_fast_turbo_4,892.4951216046219,40.53113753403667,634.7883193955255,241.17523402221985,15.70833333333333,2.0,892.4951216046219,40.53113753403667,212.1154640988809,39.87166299207953,350854.97646773304,28654.97646773304,232.0097928004123,43.15491503357963,912.3894503061532,43.8143895755368,680.379657505741,0.6594745419571382,25.428811427243176,98.49484484812868,26197.87535185844,0.0,0.0,13.720580892403982,0.8232348535442389,0.0969241194431033
legacy_guard,legacy_guard_pct,8.0,archive_reselection,representative,rep_Google2011v2_trace_dynamic_n060_823,rep_Google2011v2_trace_dynamic_n060_823,Google2011v2,trace_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,0,0.0,v6c_anchor_critical_tail_fast_turbo_4,892.4951216046219,40.53113753403667,634.7883193955255,241.17523402221985,15.70833333333333,2.0,892.4951216046219,40.53113753403667,212.1154640988809,39.87166299207953,350854.97646773304,28654.97646773304,232.0097928004123,43.15491503357963,912.3894503061532,43.8143895755368,680.379657505741,0.6594745419571382,25.428811427243176,98.49484484812868,26197.87535185844,0.0,0.0,13.720580892403982,0.8232348535442389,0.0969241194431033
migration_energy_threshold,migration_energy_fraction_limit_pct,0.0,archive_reselection,representative,rep_Google2011v2_trace_dynamic_n060_823,rep_Google2011v2_trace_dynamic_n060_823,Google2011v2,trace_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,0,0.0,v6c_anchor_critical_tail_fast_turbo_1,891.4401014357704,40.59831592556469,633.1565113853098,241.75202186358382,15.70833333333333,2.0,891.4401014357704,40.59831592556469,212.64531670554268,39.960160738438184,350854.97646773304,28654.97646773304,232.0097928004123,43.15491503357963,910.8045775306399,43.793070220706156,678.7947847302278,0.6381551871265074,25.47305959193067,98.54279413635449,26263.316184299183,0.0,0.0,13.720580892403982,0.8232348535442389,0.09692411944310333
migration_energy_threshold,migration_energy_fraction_limit_pct,0.5,archive_reselection,representative,rep_Google2011v2_trace_dynamic_n060_823,rep_Google2011v2_trace_dynamic_n060_823,Google2011v2,trace_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,0,0.0,v6c_anchor_critical_tail_fast_turbo_4,892.4951216046219,40.53113753403667,634.7883193955255,241.17523402221985,15.70833333333333,2.0,892.4951216046219,40.53113753403667,212.1154640988809,39.87166299207953,350854.97646773304,28654.97646773304,232.0097928004123,43.15491503357963,912.3894503061532,43.8143895755368,680.379657505741,0.6594745419571382,25.428811427243176,98.49484484812868,26197.87535185844,0.0,0.0,13.720580892403982,0.8232348535442389,0.0969241194431033
migration_energy_threshold,migration_energy_fraction_limit_pct,1.0,archive_reselection,representative,rep_Google2011v2_trace_dynamic_n060_823,rep_Google2011v2_trace_dynamic_n060_823,Google2011v2,trace_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,0,0.0,v6c_anchor_critical_tail_fast_turbo_4,892.4951216046219,40.53113753403667,634.7883193955255,241.17523402221985,15.70833333333333,2.0,892.4951216046219,40.53113753403667,212.1154640988809,39.87166299207953,350854.97646773304,28654.97646773304,232.0097928004123,43.15491503357963,912.3894503061532,43.8143895755368,680.379657505741,0.6594745419571382,25.428811427243176,98.49484484812868,26197.87535185844,0.0,0.0,13.720580892403982,0.8232348535442389,0.0969241194431033
migration_energy_threshold,migration_energy_fraction_limit_pct,2.0,archive_reselection,representative,rep_Google2011v2_trace_dynamic_n060_823,rep_Google2011v2_trace_dynamic_n060_823,Google2011v2,trace_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,0,0.0,v6c_anchor_critical_tail_fast_turbo_4,892.4951216046219,40.53113753403667,634.7883193955255,241.17523402221985,15.70833333333333,2.0,892.4951216046219,40.53113753403667,212.1154640988809,39.87166299207953,350854.97646773304,28654.97646773304,232.0097928004123,43.15491503357963,912.3894503061532,43.8143895755368,680.379657505741,0.6594745419571382,25.428811427243176,98.49484484812868,26197.87535185844,0.0,0.0,13.720580892403982,0.8232348535442389,0.0969241194431033
evaluation_budget,budget_factor,0.6,,representative,rep_Google2011v2_flexible_dynamic_n060_823,rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,130,7.504778246002388,legacy_anchor_critical_tail_fast_turbo_4,869.4763775831983,40.487158948081095,615.2474245848613,244.30294036701568,9.102777777777776,4.0,869.4763775831983,40.487158948081095,212.1154640988809,39.87166299207953,354645.66116134095,32445.661161340948,262.7017032029912,48.26808757266827,920.0626166873083,48.883583528669824,657.3609134843174,0.6154959560015669,28.552589621437992,98.74089436254081,26197.87535185844,0.0,0.0,13.720580892403982,0.8232348535442389,0.09692411944310333
evaluation_budget,budget_factor,0.8,,representative,rep_Google2011v2_flexible_dynamic_n060_823,rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,173,6.794346627997584,legacy_anchor_critical_tail_fast_turbo_4,869.4763775831983,40.487158948081095,615.2474245848613,244.30294036701568,9.102777777777776,4.0,869.4763775831983,40.487158948081095,212.1154640988809,39.87166299207953,354645.66116134095,32445.661161340948,262.7017032029912,48.26808757266827,920.0626166873083,48.883583528669824,657.3609134843174,0.6154959560015669,28.552589621437992,98.74089436254081,26197.87535185844,0.0,0.0,13.720580892403982,0.8232348535442389,0.09692411944310333
evaluation_budget,budget_factor,1.0,,representative,rep_Google2011v2_flexible_dynamic_n060_823,rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,216,9.068864404000124,legacy_anchor_critical_tail_fast_turbo_4,869.4763775831983,40.487158948081095,615.2474245848613,244.30294036701568,9.102777777777776,4.0,869.4763775831983,40.487158948081095,212.1154640988809,39.87166299207953,354645.66116134095,32445.661161340948,262.7017032029912,48.26808757266827,920.0626166873083,48.883583528669824,657.3609134843174,0.6154959560015669,28.552589621437992,98.74089436254081,26197.87535185844,0.0,0.0,13.720580892403982,0.8232348535442389,0.09692411944310333
evaluation_budget,budget_factor,1.2,,representative,rep_Google2011v2_flexible_dynamic_n060_823,rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,259,11.056910724000772,legacy_anchor_critical_tail_fast_turbo_4,869.4763775831983,40.487158948081095,615.2474245848613,244.30294036701568,9.102777777777776,4.0,869.4763775831983,40.487158948081095,212.1154640988809,39.87166299207953,354645.66116134095,32445.661161340948,262.7017032029912,48.26808757266827,920.0626166873083,48.883583528669824,657.3609134843174,0.6154959560015669,28.552589621437992,98.74089436254081,26197.87535185844,0.0,0.0,13.720580892403982,0.8232348535442389,0.09692411944310333
critical_tail_size,tail_size,1,,representative,rep_Google2011v2_flexible_dynamic_n060_823,rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,216,8.752790112994262,uniform_pool_Google2011v2_node_027_turbo,849.0400310817827,40.716304353166194,594.4713472874012,243.11211560750482,10.633333333333331,1.0,849.0400310817827,40.716304353166194,213.61137670875124,40.12151529639688,354645.66116134095,32445.661161340948,262.7017032029912,48.26808757266827,898.1303575760223,48.862876629437565,635.4286543730315,0.594789056769315,29.249841182520633,98.78273835312643,26382.631952501135,0.0,0.0,13.720580892403982,0.8232348535442389,0.09692411944310333
critical_tail_size,tail_size,2,,representative,rep_Google2011v2_flexible_dynamic_n060_823,rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,216,8.979045911000867,parameterized_legacy_anchor_critical_tail_fast_turbo_2,880.1458881211664,40.72223237994788,624.7872462545712,245.43262923527408,9.102777777777776,4.0,880.1458881211664,40.72223237994788,213.46710499409687,40.09741855430356,354645.66116134095,32445.661161340948,262.7017032029912,48.26808757266827,929.3804863300604,48.89290139831259,666.6787831270696,0.6248138256443241,28.26632440286628,98.7220766046298,26364.81329692423,0.0,0.0,13.720580892403982,0.8232348535442389,0.09692411944310333
critical_tail_size,tail_size,4,,representative,rep_Google2011v2_flexible_dynamic_n060_823,rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,216,10.2756667499998,parameterized_legacy_anchor_critical_tail_fast_turbo_4,869.4763775831983,40.487158948081095,615.2474245848613,244.30294036701568,9.102777777777776,4.0,869.4763775831983,40.487158948081095,212.1154640988809,39.87166299207953,354645.66116134095,32445.661161340948,262.7017032029912,48.26808757266827,920.0626166873083,48.883583528669824,657.3609134843174,0.6154959560015669,28.552589621437992,98.74089436254081,26197.87535185844,0.0,0.0,13.720580892403982,0.8232348535442389,0.09692411944310333
critical_tail_size,tail_size,8,,representative,rep_Google2011v2_flexible_dynamic_n060_823,rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,216,7.960455391999858,uniform_pool_Google2011v2_node_027_turbo,849.0400310817827,40.716304353166194,594.4713472874012,243.11211560750482,10.633333333333331,1.0,849.0400310817827,40.716304353166194,213.61137670875124,40.12151529639688,354645.66116134095,32445.661161340948,262.7017032029912,48.26808757266827,898.1303575760223,48.862876629437565,635.4286543730315,0.594789056769315,29.249841182520633,98.78273835312643,26382.631952501135,0.0,0.0,13.720580892403982,0.8232348535442389,0.09692411944310333
carbon_shift_cap,maximum_shift_fraction,0.0,,representative,rep_Google2011v2_flexible_dynamic_n060_823,rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,216,9.845777508999163,legacy_anchor_critical_tail_fast_turbo_4__shift_cap,869.4763775831983,40.487158948081095,615.2474245848613,244.30294036701568,9.102777777777776,4.0,869.4763775831983,40.487158948081095,212.1154640988809,39.87166299207953,354645.66116134095,32445.661161340948,262.7017032029912,48.26808757266827,920.0626166873083,48.883583528669824,657.3609134843174,0.6154959560015669,28.552589621437992,98.74089436254081,26197.87535185844,0.0,0.0,13.720580892403982,0.8232348535442389,0.09692411944310333
carbon_shift_cap,maximum_shift_fraction,0.25,,representative,rep_Google2011v2_flexible_dynamic_n060_823,rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,216,10.200784992994159,legacy_anchor_critical_tail_fast_turbo_4__shift_cap,869.4763775831983,40.487158948081095,615.2474245848613,244.30294036701568,9.102777777777776,4.0,869.4763775831983,40.487158948081095,212.1154640988809,39.87166299207953,354645.66116134095,32445.661161340948,262.7017032029912,48.26808757266827,920.0626166873083,48.883583528669824,657.3609134843174,0.6154959560015669,28.552589621437992,98.74089436254081,26197.87535185844,0.0,0.0,13.720580892403982,0.8232348535442389,0.09692411944310333
carbon_shift_cap,maximum_shift_fraction,0.5,,representative,rep_Google2011v2_flexible_dynamic_n060_823,rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,216,8.007187563998741,legacy_anchor_critical_tail_fast_turbo_4__shift_cap,869.4763775831983,40.487158948081095,615.2474245848613,244.30294036701568,9.102777777777776,4.0,869.4763775831983,40.487158948081095,212.1154640988809,39.87166299207953,354645.66116134095,32445.661161340948,262.7017032029912,48.26808757266827,920.0626166873083,48.883583528669824,657.3609134843174,0.6154959560015669,28.552589621437992,98.74089436254081,26197.87535185844,0.0,0.0,13.720580892403982,0.8232348535442389,0.09692411944310333
carbon_shift_cap,maximum_shift_fraction,1.0,,representative,rep_Google2011v2_flexible_dynamic_n060_823,rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,216,9.068864404000124,legacy_anchor_critical_tail_fast_turbo_4,869.4763775831983,40.487158948081095,615.2474245848613,244.30294036701568,9.102777777777776,4.0,869.4763775831983,40.487158948081095,212.1154640988809,39.87166299207953,354645.66116134095,32445.661161340948,262.7017032029912,48.26808757266827,920.0626166873083,48.883583528669824,657.3609134843174,0.6154959560015669,28.552589621437992,98.74089436254081,26197.87535185844,0.0,0.0,13.720580892403982,0.8232348535442389,0.09692411944310333
dvfs_policy,dvfs_policy,balanced_only,,representative,rep_Google2011v2_flexible_dynamic_n060_823,rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,216,8.198093067003356,uniform_pool_Google2011v2_node_027_eco_low__no_dvfs,760.3584538530413,40.9280571258232,507.8657674067833,241.03611825938134,10.633333333333331,1.0,760.3584538530413,40.9280571258232,215.27350183082942,40.39912896786062,354645.66116134095,32445.661161340948,262.7017032029912,48.26808757266827,807.7866552252028,48.79701573063085,545.0849520222118,0.5289281579625822,32.52117393914518,98.91606453787593,26587.91706432635,0.0,0.0,13.720580892403982,0.8232348535442389,0.09692411944310333
dvfs_policy,dvfs_policy,eco_balanced,,representative,rep_Google2011v2_flexible_dynamic_n060_823,rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,216,7.054145936999703,uniform_pool_Google2011v2_node_027_balanced__eco_balanced_dvfs,760.3584538530413,40.9280571258232,507.8657674067833,241.03611825938134,10.633333333333331,1.0,760.3584538530413,40.9280571258232,215.27350183082942,40.39912896786062,354645.66116134095,32445.661161340948,262.7017032029912,48.26808757266827,807.7866552252028,48.79701573063085,545.0849520222118,0.5289281579625822,32.52117393914518,98.91606453787593,26587.91706432635,0.0,0.0,13.720580892403982,0.8232348535442389,0.09692411944310333
dvfs_policy,dvfs_policy,full_5state,,representative,rep_Google2011v2_flexible_dynamic_n060_823,rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,216,9.068864404000124,legacy_anchor_critical_tail_fast_turbo_4,869.4763775831983,40.487158948081095,615.2474245848613,244.30294036701568,9.102777777777776,4.0,869.4763775831983,40.487158948081095,212.1154640988809,39.87166299207953,354645.66116134095,32445.661161340948,262.7017032029912,48.26808757266827,920.0626166873083,48.883583528669824,657.3609134843174,0.6154959560015669,28.552589621437992,98.74089436254081,26197.87535185844,0.0,0.0,13.720580892403982,0.8232348535442389,0.09692411944310333
active_pool_size,pool_size,1,energy,representative,rep_Google2011v2_flexible_dynamic_n060_823,rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,1,0.0753939200003515,fixed_pool_energy_k1,1100.37472250005,238.95281336727876,717.5723695389743,344.8528456551415,37.23611111111111,6.0,1100.37472250005,238.95281336727876,224.56682197087707,41.933741794484234,354645.66116134095,32445.661161340948,262.7017032029912,48.26808757266827,1138.509603732164,245.28715914546277,875.8079005291729,197.01907157279453,23.074175425646402,19.6781958504578,27735.712882364343,0.0,0.0,11.88993658039061,0.7133961948234365,0.1568563266912737
active_pool_size,pool_size,1,carbon,representative,rep_Google2011v2_flexible_dynamic_n060_823,rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,1,0.07572748199891066,fixed_pool_carbon_k1,1123.8526343299875,109.57992835118596,740.1724175390079,345.6786191328362,37.28472222222222,6.0,1123.8526343299875,109.57992835118596,224.56485215206274,41.93341860498409,354645.66116134095,32445.661161340948,262.7017032029912,48.26808757266827,1161.9894853809158,115.9145973188701,899.2877821779248,67.64650974620187,22.607924297772286,41.64107773233023,27735.46959473804,0.0,0.0,11.94792393201712,0.7168754359210272,0.0830546878695228
active_pool_size,pool_size,1,hybrid,representative,rep_Google2011v2_flexible_dynamic_n060_823,rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,1,0.07798036000167485,fixed_pool_hybrid_k1,1100.37472250005,238.95281336727876,717.5723695389743,344.8528456551415,37.23611111111111,6.0,1100.37472250005,238.95281336727876,224.56682197087707,41.933741794484234,354645.66116134095,32445.661161340948,262.7017032029912,48.26808757266827,1138.509603732164,245.28715914546277,875.8079005291729,197.01907157279453,23.074175425646402,19.6781958504578,27735.712882364343,0.0,0.0,11.88993658039061,0.7133961948234365,0.1568563266912737
active_pool_size,pool_size,1,speed,representative,rep_Google2011v2_flexible_dynamic_n060_823,rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,1,0.08707665199472103,fixed_pool_speed_k1,1006.5076332415996,263.2708167008161,694.061400157591,272.39239691232757,39.2,1.0,1006.5076332415996,263.2708167008161,212.4519952332722,39.92787154253055,354645.66116134095,32445.661161340948,262.7017032029912,48.26808757266827,1056.7573412113181,271.6110327309538,794.0556380083274,223.34294515828554,24.85922670779527,17.771033483930882,26239.439510078868,0.0,0.0,14.230602861341989,0.8538361716805192,0.1918192835158331
active_pool_size,pool_size,2,energy,representative,rep_Google2011v2_flexible_dynamic_n060_823,rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,1,0.07473162899987074,fixed_pool_energy_k2,790.8451752561251,205.0979501846939,547.0282287331646,240.04644368461499,2.916666666666667,2.0,790.8451752561251,205.0979501846939,219.6953076044984,41.13446914995315,354645.66116134095,32445.661161340948,262.7017032029912,48.26808757266827,833.8515708546176,212.231568607409,571.1498676516267,163.96348103474077,31.50461213783494,22.743123414385035,27134.04375518707,0.0,0.0,14.230602861341989,0.8538361716805192,0.1918192835158331
active_pool_size,pool_size,2,carbon,representative,rep_Google2011v2_flexible_dynamic_n060_823,rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,1,0.13049911800044356,fixed_pool_carbon_k2,809.1838904873492,41.31568326812176,564.7754134602175,240.5644088402555,3.020833333333333,2.0,809.1838904873492,41.31568326812176,217.2963682853117,40.736994857648455,354645.66116134095,32445.661161340948,262.7017032029912,48.26808757266827,854.5892254050284,48.84677598314157,591.8875222020375,0.5786884104733048,30.740114126583446,98.81529865825122,26837.75647821877,0.0,0.0,13.720580892403982,0.8232348535442389,0.09692411944310333
active_pool_size,pool_size,2,hybrid,representative,rep_Google2011v2_flexible_dynamic_n060_823,rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,1,0.12726818899682257,fixed_pool_hybrid_k2,800.7555584714572,109.84088340482653,556.6877374639768,240.2943752408161,2.9722222222222223,2.0,800.7555584714572,109.84088340482653,217.2963682853117,40.736994857648455,354645.66116134095,32445.661161340948,262.7017032029912,48.26808757266827,846.1608933891364,117.37197611984634,583.4591901861455,69.10388854717807,31.04630635325033,41.12403076811336,26837.75647821877,0.0,0.0,13.353725740714928,0.8012235444428957,0.11700665134778485
active_pool_size,pool_size,2,speed,representative,rep_Google2011v2_flexible_dynamic_n060_823,rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,1,0.13229866299661808,fixed_pool_speed_k2,1021.7213711244872,169.48635738177154,705.6701539694945,275.23020416248863,39.9,1.0,1021.7213711244872,169.48635738177154,212.45015758026307,39.92756461160701,354645.66116134095,32445.661161340948,262.7017032029912,48.26808757266827,1071.9729167472149,177.8268803428328,809.2712135442241,129.55879277016453,24.506375030456077,27.14330222720667,26239.212545936112,0.0,0.0,15.350216541720926,0.9210129925032554,0.16102394432057304
active_pool_size,pool_size,4,energy,representative,rep_Google2011v2_flexible_dynamic_n060_823,rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,1,0.12603445400600322,fixed_pool_energy_k4,816.8719691582961,170.14354089312943,573.1753164349344,239.60413958885903,3.1388888888888884,2.0,816.8719691582961,170.14354089312943,217.29704291075905,40.73710753583662,354645.66116134095,32445.661161340948,262.7017032029912,48.26808757266827,862.276629450528,177.67452092996106,599.5749262475371,129.4064333572928,30.466058597737206,27.166578145267916,26837.839799599664,0.0,0.0,15.893737426914441,0.9536242456148664,0.17941042785607786
